"","B_COUNTRY_ALPHA","Q28","Q29","Q30","Q31","Q32","Q260","Q262","cultural_region"
"79213","EGY",1,1,2,1,2,1,20,"African_Islamic"
"79214","EGY",1,1,2,1,2,1,38,"African_Islamic"
"79215","EGY",1,2,2,2,2,2,51,"African_Islamic"
"79216","EGY",1,1,2,1,2,2,53,"African_Islamic"
"79217","EGY",2,2,2,2,2,2,30,"African_Islamic"
"79218","EGY",2,2,1,2,2,1,22,"African_Islamic"
"79219","EGY",1,1,1,1,2,2,35,"African_Islamic"
"79220","EGY",2,1,2,1,2,2,70,"African_Islamic"
"79221","EGY",1,1,2,1,2,1,19,"African_Islamic"
"79222","EGY",2,2,2,2,2,2,60,"African_Islamic"
"79223","EGY",2,2,2,2,1,1,22,"African_Islamic"
"79224","EGY",2,1,2,2,2,1,55,"African_Islamic"
"79225","EGY",1,1,1,1,2,1,18,"African_Islamic"
"79226","EGY",1,1,1,1,2,1,30,"African_Islamic"
"79227","EGY",1,1,2,1,2,2,67,"African_Islamic"
"79228","EGY",1,1,2,1,2,1,35,"African_Islamic"
"79229","EGY",1,1,2,1,2,2,37,"African_Islamic"
"79230","EGY",1,1,2,1,2,2,59,"African_Islamic"
"79231","EGY",1,1,2,2,2,2,20,"African_Islamic"
"79232","EGY",2,1,1,1,2,1,24,"African_Islamic"
"79233","EGY",1,1,2,2,2,1,52,"African_Islamic"
"79234","EGY",1,1,2,1,2,1,50,"African_Islamic"
"79235","EGY",1,1,2,1,2,1,32,"African_Islamic"
"79236","EGY",1,1,2,2,2,2,45,"African_Islamic"
"79237","EGY",1,1,1,1,2,2,62,"African_Islamic"
"79238","EGY",1,1,1,1,2,2,34,"African_Islamic"
"79239","EGY",2,1,2,1,2,2,41,"African_Islamic"
"79240","EGY",1,1,2,1,2,1,33,"African_Islamic"
"79241","EGY",2,1,2,2,1,2,75,"African_Islamic"
"79242","EGY",1,1,1,1,2,1,30,"African_Islamic"
"79243","EGY",1,1,2,2,2,2,46,"African_Islamic"
"79244","EGY",2,2,2,2,2,2,21,"African_Islamic"
"79245","EGY",2,1,1,1,2,2,50,"African_Islamic"
"79246","EGY",1,1,1,1,2,1,69,"African_Islamic"
"79247","EGY",2,1,2,1,2,1,60,"African_Islamic"
"79248","EGY",1,1,2,2,2,2,29,"African_Islamic"
"79249","EGY",1,1,1,1,2,1,35,"African_Islamic"
"79250","EGY",1,1,2,1,2,2,29,"African_Islamic"
"79251","EGY",1,1,2,2,2,1,18,"African_Islamic"
"79252","EGY",1,2,2,2,1,2,38,"African_Islamic"
"79253","EGY",1,1,2,1,2,2,50,"African_Islamic"
"79254","EGY",2,2,2,2,2,2,27,"African_Islamic"
"79255","EGY",2,1,2,1,2,2,47,"African_Islamic"
"79256","EGY",1,1,2,2,2,2,29,"African_Islamic"
"79257","EGY",1,1,2,2,2,2,36,"African_Islamic"
"79258","EGY",1,1,1,1,1,1,34,"African_Islamic"
"79259","EGY",1,1,1,1,2,2,28,"African_Islamic"
"79260","EGY",1,1,2,1,2,1,19,"African_Islamic"
"79261","EGY",1,1,2,1,2,2,60,"African_Islamic"
"79262","EGY",1,1,2,2,2,2,35,"African_Islamic"
"79263","EGY",1,1,2,2,2,1,38,"African_Islamic"
"79264","EGY",1,2,2,1,2,2,35,"African_Islamic"
"79265","EGY",1,2,2,2,1,2,51,"African_Islamic"
"79266","EGY",1,1,1,1,2,2,68,"African_Islamic"
"79267","EGY",1,1,1,1,2,1,65,"African_Islamic"
"79268","EGY",1,1,2,1,2,2,36,"African_Islamic"
"79269","EGY",2,1,2,2,2,1,34,"African_Islamic"
"79270","EGY",2,1,2,1,1,1,54,"African_Islamic"
"79271","EGY",1,2,2,2,2,2,24,"African_Islamic"
"79272","EGY",1,1,2,1,2,2,39,"African_Islamic"
"79273","EGY",1,1,1,1,2,2,63,"African_Islamic"
"79274","EGY",2,1,2,1,2,2,57,"African_Islamic"
"79275","EGY",1,1,2,2,2,1,40,"African_Islamic"
"79276","EGY",1,1,1,1,2,1,25,"African_Islamic"
"79277","EGY",1,1,2,1,2,1,59,"African_Islamic"
"79278","EGY",2,1,2,2,1,2,37,"African_Islamic"
"79279","EGY",2,1,2,2,2,2,56,"African_Islamic"
"79280","EGY",1,1,1,1,1,1,28,"African_Islamic"
"79281","EGY",2,1,2,1,2,1,48,"African_Islamic"
"79282","EGY",2,1,2,1,2,2,30,"African_Islamic"
"79283","EGY",2,2,2,2,1,2,60,"African_Islamic"
"79284","EGY",1,1,1,1,2,1,19,"African_Islamic"
"79285","EGY",1,1,1,1,2,1,45,"African_Islamic"
"79286","EGY",1,1,1,1,2,1,45,"African_Islamic"
"79287","EGY",1,1,2,2,2,1,23,"African_Islamic"
"79288","EGY",2,1,2,2,2,2,28,"African_Islamic"
"79289","EGY",1,1,2,2,2,1,53,"African_Islamic"
"79290","EGY",2,1,2,1,2,1,68,"African_Islamic"
"79291","EGY",1,1,2,1,2,2,21,"African_Islamic"
"79292","EGY",1,1,1,1,2,1,56,"African_Islamic"
"79293","EGY",1,1,2,1,2,1,34,"African_Islamic"
"79294","EGY",1,1,1,1,2,1,19,"African_Islamic"
"79295","EGY",1,1,1,2,2,1,30,"African_Islamic"
"79296","EGY",2,1,2,2,2,2,59,"African_Islamic"
"79297","EGY",1,1,1,1,2,1,30,"African_Islamic"
"79298","EGY",1,1,1,1,2,1,50,"African_Islamic"
"79299","EGY",1,1,2,1,2,1,35,"African_Islamic"
"79300","EGY",1,1,2,1,2,1,57,"African_Islamic"
"79301","EGY",1,1,1,1,2,1,42,"African_Islamic"
"79302","EGY",1,1,1,1,2,1,19,"African_Islamic"
"79303","EGY",2,2,2,2,2,2,47,"African_Islamic"
"79304","EGY",1,1,2,1,2,2,59,"African_Islamic"
"79305","EGY",2,1,2,1,2,1,58,"African_Islamic"
"79306","EGY",1,1,2,1,2,1,40,"African_Islamic"
"79307","EGY",1,1,1,1,2,1,20,"African_Islamic"
"79308","EGY",1,1,2,1,2,2,49,"African_Islamic"
"79309","EGY",1,1,2,1,2,1,35,"African_Islamic"
"79310","EGY",2,2,2,2,2,2,18,"African_Islamic"
"79311","EGY",2,2,2,1,2,1,58,"African_Islamic"
"79312","EGY",1,1,1,1,2,1,34,"African_Islamic"
"79313","EGY",1,1,1,1,2,1,64,"African_Islamic"
"79314","EGY",1,1,1,1,2,2,55,"African_Islamic"
"79315","EGY",2,1,1,1,2,2,55,"African_Islamic"
"79316","EGY",1,1,1,1,2,1,40,"African_Islamic"
"79317","EGY",1,1,1,1,2,1,49,"African_Islamic"
"79318","EGY",1,1,1,1,2,1,25,"African_Islamic"
"79319","EGY",2,1,2,2,1,2,35,"African_Islamic"
"79320","EGY",2,1,2,1,2,1,59,"African_Islamic"
"79321","EGY",1,1,2,1,2,1,52,"African_Islamic"
"79322","EGY",2,1,2,1,2,1,55,"African_Islamic"
"79323","EGY",1,1,2,1,1,2,38,"African_Islamic"
"79324","EGY",1,1,1,1,2,1,55,"African_Islamic"
"79325","EGY",1,1,2,1,1,2,30,"African_Islamic"
"79326","EGY",2,1,2,1,2,1,48,"African_Islamic"
"79327","EGY",2,1,2,1,2,2,41,"African_Islamic"
"79328","EGY",1,1,1,1,2,1,54,"African_Islamic"
"79329","EGY",1,1,1,1,2,1,45,"African_Islamic"
"79330","EGY",1,1,1,1,2,2,35,"African_Islamic"
"79331","EGY",2,1,2,1,2,1,35,"African_Islamic"
"79332","EGY",2,2,2,2,2,2,56,"African_Islamic"
"79333","EGY",1,1,2,1,2,2,39,"African_Islamic"
"79334","EGY",1,1,2,1,2,1,54,"African_Islamic"
"79335","EGY",1,1,1,1,2,1,45,"African_Islamic"
"79336","EGY",1,1,2,1,1,1,41,"African_Islamic"
"79337","EGY",1,1,1,1,2,1,40,"African_Islamic"
"79338","EGY",1,1,1,1,2,1,38,"African_Islamic"
"79339","EGY",1,1,2,1,2,1,24,"African_Islamic"
"79340","EGY",1,1,1,1,2,1,26,"African_Islamic"
"79341","EGY",2,1,2,1,2,2,35,"African_Islamic"
"79342","EGY",1,1,2,1,2,1,49,"African_Islamic"
"79343","EGY",1,1,1,1,2,1,59,"African_Islamic"
"79344","EGY",1,1,1,1,2,2,43,"African_Islamic"
"79345","EGY",1,1,2,1,2,1,37,"African_Islamic"
"79346","EGY",1,1,2,1,2,1,37,"African_Islamic"
"79347","EGY",1,1,1,1,2,2,41,"African_Islamic"
"79348","EGY",1,1,2,1,2,1,49,"African_Islamic"
"79349","EGY",1,1,2,2,2,1,29,"African_Islamic"
"79350","EGY",1,2,2,2,1,2,22,"African_Islamic"
"79351","EGY",1,1,1,1,2,2,59,"African_Islamic"
"79352","EGY",1,1,1,1,2,2,25,"African_Islamic"
"79353","EGY",1,1,2,1,2,1,28,"African_Islamic"
"79354","EGY",1,1,2,1,2,2,43,"African_Islamic"
"79355","EGY",1,1,1,1,2,2,44,"African_Islamic"
"79356","EGY",1,1,2,1,2,1,43,"African_Islamic"
"79357","EGY",2,1,2,2,2,1,35,"African_Islamic"
"79358","EGY",1,1,2,1,2,1,26,"African_Islamic"
"79359","EGY",1,1,2,2,2,1,55,"African_Islamic"
"79360","EGY",1,1,2,1,2,1,35,"African_Islamic"
"79361","EGY",1,1,1,1,2,1,53,"African_Islamic"
"79362","EGY",1,1,1,1,2,2,35,"African_Islamic"
"79363","EGY",1,2,2,2,1,2,37,"African_Islamic"
"79364","EGY",2,1,1,1,2,1,55,"African_Islamic"
"79365","EGY",1,1,1,1,2,2,38,"African_Islamic"
"79366","EGY",1,1,1,1,2,1,32,"African_Islamic"
"79367","EGY",1,1,2,1,2,1,55,"African_Islamic"
"79368","EGY",2,2,1,1,2,1,49,"African_Islamic"
"79369","EGY",1,1,1,1,2,1,18,"African_Islamic"
"79370","EGY",1,1,2,1,2,1,39,"African_Islamic"
"79371","EGY",2,2,2,2,2,1,59,"African_Islamic"
"79372","EGY",2,2,2,2,1,2,42,"African_Islamic"
"79373","EGY",1,1,1,1,2,1,50,"African_Islamic"
"79374","EGY",1,1,1,1,2,2,42,"African_Islamic"
"79375","EGY",1,1,2,1,2,1,39,"African_Islamic"
"79376","EGY",2,1,2,2,2,2,57,"African_Islamic"
"79377","EGY",1,1,2,2,2,2,45,"African_Islamic"
"79378","EGY",1,2,1,1,1,1,38,"African_Islamic"
"79379","EGY",1,1,2,1,2,2,25,"African_Islamic"
"79380","EGY",1,1,2,1,2,1,58,"African_Islamic"
"79381","EGY",1,1,1,1,2,1,34,"African_Islamic"
"79382","EGY",1,1,1,1,2,2,58,"African_Islamic"
"79383","EGY",1,1,2,1,2,1,22,"African_Islamic"
"79384","EGY",2,1,2,1,1,1,21,"African_Islamic"
"79385","EGY",2,1,2,1,2,1,36,"African_Islamic"
"79386","EGY",1,2,2,1,2,2,52,"African_Islamic"
"79387","EGY",1,1,2,1,2,1,52,"African_Islamic"
"79388","EGY",2,2,2,2,1,2,27,"African_Islamic"
"79389","EGY",1,1,2,1,2,2,18,"African_Islamic"
"79390","EGY",1,2,2,1,2,1,26,"African_Islamic"
"79391","EGY",1,1,2,1,2,1,58,"African_Islamic"
"79392","EGY",2,1,2,2,2,2,22,"African_Islamic"
"79393","EGY",1,1,1,1,2,1,59,"African_Islamic"
"79394","EGY",1,1,1,1,2,1,24,"African_Islamic"
"79395","EGY",1,1,2,1,2,2,55,"African_Islamic"
"79396","EGY",2,1,2,2,2,1,38,"African_Islamic"
"79397","EGY",1,2,2,1,2,2,25,"African_Islamic"
"79398","EGY",1,1,2,1,2,1,52,"African_Islamic"
"79399","EGY",2,1,2,1,2,1,39,"African_Islamic"
"79400","EGY",1,1,2,1,1,2,51,"African_Islamic"
"79401","EGY",1,1,1,1,2,2,25,"African_Islamic"
"79402","EGY",1,1,1,1,2,1,23,"African_Islamic"
"79403","EGY",1,1,2,1,2,1,57,"African_Islamic"
"79404","EGY",1,1,2,1,2,2,27,"African_Islamic"
"79405","EGY",2,1,2,1,1,1,53,"African_Islamic"
"79406","EGY",1,1,2,1,1,2,27,"African_Islamic"
"79407","EGY",1,1,2,1,2,1,53,"African_Islamic"
"79408","EGY",1,2,2,1,1,2,24,"African_Islamic"
"79409","EGY",1,1,1,1,1,1,65,"African_Islamic"
"79410","EGY",2,1,2,1,1,1,33,"African_Islamic"
"79411","EGY",1,1,2,2,1,2,30,"African_Islamic"
"79412","EGY",1,1,2,1,1,1,38,"African_Islamic"
"79413","EGY",2,2,2,2,1,2,24,"African_Islamic"
"79414","EGY",1,1,2,1,1,2,34,"African_Islamic"
"79415","EGY",1,1,1,1,2,1,36,"African_Islamic"
"79416","EGY",2,1,2,2,1,2,71,"African_Islamic"
"79417","EGY",1,1,1,1,1,1,52,"African_Islamic"
"79418","EGY",2,1,2,2,1,2,41,"African_Islamic"
"79419","EGY",1,1,2,1,2,2,45,"African_Islamic"
"79420","EGY",1,1,2,2,1,1,55,"African_Islamic"
"79421","EGY",1,1,2,1,2,1,64,"African_Islamic"
